Booking_ID,Date,Time,Customer_ID,Driver_ID,Vehicle_ID,City,Booking_Status,Distance_km,Fare_Amount,Payment_Type
BOOK_868,2025-10-31,18:42:03,CUST_585,DRV_178,VEH_231,Ahmedabad,Completed,4.47,122.36,Card
BOOK_869,2025-10-07,21:44:43,CUST_468,DRV_129,VEH_246,Mumbai,Completed,4.04,128.96,UPI
BOOK_870,2025-08-12,20:16:12,CUST_694,DRV_103,VEH_171,Mumbai,Completed,14.75,244.89,UPI
BOOK_871,2025-08-26,20:29:51,CUST_566,DRV_276,VEH_142,Ahmedabad,Completed,18.57,447.6,UPI
BOOK_872,2025-08-13,19:00:25,CUST_297,DRV_183,VEH_241,Mumbai,Completed,5.55,130.96,Cash
BOOK_873,2025-04-13,21:42:08,CUST_74,DRV_238,VEH_199,Mumbai,Completed,6.53,192.64,Wallet
BOOK_874,2025-07-26,15:53:57,CUST_681,DRV_236,VEH_138,Mumbai,Completed,7.02,98.78,Card
BOOK_875,2025-07-15,18:39:01,CUST_354,DRV_151,VEH_180,Ahmedabad,Completed,3.2,116.98,UPI
BOOK_876,2025-05-17,14:51:39,CUST_300,DRV_162,VEH_195,Bangalore,Completed,3.97,114.47,UPI
BOOK_877,2025-08-13,19:39:46,CUST_450,DRV_28,VEH_133,Mumbai,Completed,5.8,140.86,Cash
BOOK_878,2025-08-28,21:06:42,CUST_472,DRV_57,VEH_211,Chennai,Completed,16.23,263.04,Cash
BOOK_879,2025-09-04,20:59:06,CUST_626,DRV_274,VEH_262,Bangalore,Completed,11.58,130.32,UPI
BOOK_880,2026-03-12,13:34:32,CUST_189,DRV_191,VEH_189,Hyderabad,Completed,2.36,57.8,Wallet
BOOK_881,2025-09-21,21:11:20,CUST_285,DRV_186,VEH_196,Mumbai,Completed,16.8,285.03,Card
BOOK_882,2025-04-10,13:47:59,CUST_584,DRV_124,VEH_21,Mumbai,Completed,10.52,184.1,Card
BOOK_883,2025-06-23,20:01:53,CUST_210,DRV_82,VEH_183,Delhi,No Show,19.78,237.57,UPI
BOOK_884,2025-11-17,20:15:22,CUST_225,DRV_40,VEH_175,Mumbai,Completed,12.2,204.69,Cash
BOOK_885,2025-08-25,20:48:59,CUST_639,DRV_243,VEH_276,Hyderabad,Completed,10.25,284.23,UPI
BOOK_886,2025-09-06,18:06:30,CUST_49,DRV_241,VEH_85,Delhi,Completed,9.25,109.31,Cash
BOOK_887,2025-12-01,18:26:20,CUST_486,DRV_263,VEH_99,Delhi,Completed,4.58,105.4,Card
BOOK_888,2025-04-22,22:03:25,CUST_536,DRV_91,VEH_268,Bangalore,Completed,10.27,134.98,Card
BOOK_889,2025-12-03,09:37:03,CUST_318,DRV_279,VEH_279,Delhi,Completed,16.91,421.87,UPI
BOOK_890,2025-04-24,04:35:27,CUST_178,DRV_78,VEH_97,Hyderabad,Completed,18.7,228.92,Cash
BOOK_891,2026-02-21,18:25:58,CUST_193,DRV_64,VEH_139,Delhi,No Show,17.14,275.7,Card
BOOK_892,2025-05-19,22:12:23,CUST_591,DRV_46,VEH_266,Delhi,Completed,8.4,118.51,UPI
BOOK_893,2025-09-05,19:44:39,CUST_301,DRV_37,VEH_153,Pune,Completed,4.27,130.16,Wallet
BOOK_894,2026-01-07,20:23:27,CUST_304,DRV_33,VEH_190,Chennai,Completed,13.24,154.39,UPI
BOOK_895,2026-03-27,20:01:16,CUST_323,DRV_228,VEH_159,Bangalore,Completed,15.01,324.85,UPI
BOOK_896,2025-05-25,21:36:02,CUST_407,DRV_39,VEH_223,Mumbai,Completed,15.4,377.97,Cash
BOOK_897,2025-05-09,22:31:37,CUST_137,DRV_215,VEH_267,Delhi,Completed,9.66,112.24,UPI
BOOK_898,2026-02-17,10:55:43,CUST_234,DRV_69,VEH_137,Chennai,Completed,11.86,219.56,Cash
BOOK_899,2025-06-01,21:04:13,CUST_525,DRV_206,VEH_48,Mumbai,Completed,2.89,81.31,UPI
BOOK_900,2025-07-21,14:39:20,CUST_360,DRV_49,VEH_133,Bangalore,Completed,4.31,122.56,UPI
BOOK_901,2025-04-05,11:18:19,CUST_94,DRV_264,VEH_106,Hyderabad,Completed,8.6,220.57,UPI
BOOK_902,2026-02-20,17:24:25,CUST_60,DRV_50,VEH_139,Delhi,Completed,14.68,191.27,Wallet
BOOK_903,2025-12-09,19:03:18,CUST_388,DRV_143,VEH_173,Hyderabad,Completed,12.82,231.46,Card
BOOK_904,2026-02-24,21:09:28,CUST_680,DRV_234,VEH_17,Mumbai,Completed,12.75,212.8,Card
BOOK_905,2026-01-04,09:24:33,CUST_596,DRV_46,VEH_271,Delhi,Completed,11.54,196.16,Cash
BOOK_906,2025-05-13,20:33:22,CUST_460,DRV_19,VEH_250,Chennai,Completed,13.04,226.59,Card
BOOK_907,2025-07-21,22:05:01,CUST_320,DRV_74,VEH_280,Delhi,Completed,3.01,67.11,Card
BOOK_908,2025-09-07,11:08:48,CUST_542,DRV_234,VEH_241,Kolkata,Completed,16.81,339.45,Cash
BOOK_909,2025-09-14,21:47:23,CUST_101,DRV_104,VEH_195,Bangalore,Completed,11.89,300.96,UPI
BOOK_910,2025-05-19,01:28:54,CUST_308,DRV_88,VEH_181,Bangalore,Cancelled,17.89,426.92,UPI
BOOK_911,2025-09-18,22:06:27,CUST_401,DRV_154,VEH_76,Mumbai,Completed,12.34,182.7,Card
BOOK_912,2025-04-17,08:30:36,CUST_263,DRV_112,VEH_94,Hyderabad,Completed,13.55,246.39,UPI
BOOK_913,2025-11-13,21:00:45,CUST_322,DRV_145,VEH_275,Ahmedabad,Completed,12.2,229.72,UPI
BOOK_914,2025-11-27,19:53:29,CUST_26,DRV_177,VEH_271,Kolkata,Completed,5.61,131.16,UPI
BOOK_915,2025-04-13,20:45:11,CUST_636,DRV_63,VEH_284,Mumbai,Completed,16.4,349.3,Card
BOOK_916,2025-04-11,03:05:19,CUST_531,DRV_261,VEH_208,Chennai,Completed,7.49,215.71,Cash
BOOK_917,2025-10-27,05:56:37,CUST_123,DRV_51,VEH_120,Delhi,Completed,11.85,146.85,Cash
BOOK_918,2026-03-13,08:31:27,CUST_253,DRV_221,VEH_242,Bangalore,Completed,2.54,73,UPI
BOOK_919,2025-09-05,22:07:16,CUST_644,DRV_241,VEH_149,Kolkata,Completed,16.37,408.35,UPI
BOOK_920,2025-09-29,09:56:24,CUST_630,DRV_29,VEH_277,Delhi,Completed,18.93,384.24,Cash
BOOK_921,2025-11-18,14:10:29,CUST_374,DRV_52,VEH_235,Mumbai,Completed,10.01,192.4,UPI
BOOK_922,2026-02-11,16:23:24,CUST_241,DRV_172,VEH_187,Bangalore,No Show,18.56,372.46,Card
BOOK_923,2025-10-30,18:55:29,CUST_221,DRV_268,VEH_127,Pune,Completed,6.99,146.65,UPI
BOOK_924,2025-10-22,08:28:32,CUST_109,DRV_109,VEH_283,Chennai,Completed,12.05,168.9,UPI
BOOK_925,2025-10-23,20:13:37,CUST_27,DRV_181,VEH_25,Mumbai,Cancelled,13.44,326.45,UPI
BOOK_926,2025-04-27,14:31:06,CUST_692,DRV_264,VEH_51,Delhi,Completed,11.86,175.56,UPI
BOOK_927,2025-09-29,12:12:59,CUST_314,DRV_52,VEH_1,Bangalore,Completed,19.98,478.74,UPI
BOOK_928,2025-05-06,12:26:05,CUST_656,DRV_156,VEH_65,Hyderabad,Cancelled,17.75,283.01,Cash
BOOK_929,2026-01-02,20:50:51,CUST_499,DRV_154,VEH_239,Delhi,Cancelled,4.11,103.9,UPI
BOOK_930,2025-06-19,14:50:08,CUST_403,DRV_189,VEH_193,Delhi,Completed,7.3,165.52,Cash
BOOK_931,2025-05-28,11:17:02,CUST_169,DRV_33,VEH_232,Pune,Completed,9.53,142.14,UPI
BOOK_932,2025-10-05,13:46:23,CUST_361,DRV_140,VEH_263,Delhi,Completed,14.92,200.42,Wallet
BOOK_933,2025-07-04,21:51:49,CUST_629,DRV_170,VEH_262,Hyderabad,Completed,10.33,176.23,Wallet
BOOK_934,2025-08-01,17:04:25,CUST_169,DRV_190,VEH_17,Kolkata,Completed,7.58,164.99,Cash
BOOK_935,2025-04-13,21:40:48,CUST_68,DRV_184,VEH_164,Chennai,Completed,5.71,98.04,Wallet
BOOK_936,2026-01-29,08:37:36,CUST_678,DRV_213,VEH_28,Mumbai,Completed,18.66,307.18,UPI
BOOK_937,2025-04-23,18:33:33,CUST_156,DRV_263,VEH_208,Pune,Completed,14.43,189.56,UPI
BOOK_938,2025-06-29,17:39:24,CUST_131,DRV_160,VEH_296,Bangalore,Completed,15.14,249.74,UPI
BOOK_939,2026-03-04,21:36:32,CUST_430,DRV_198,VEH_130,Mumbai,Completed,19.69,196.26,Cash
BOOK_940,2025-12-19,22:10:58,CUST_663,DRV_132,VEH_186,Mumbai,Completed,9.96,124.55,UPI
BOOK_941,2025-07-02,12:08:26,CUST_618,DRV_264,VEH_223,Delhi,Completed,8.16,109.33,UPI
BOOK_942,2025-04-16,07:17:50,CUST_119,DRV_87,VEH_258,Hyderabad,No Show,2.55,71.79,Card
BOOK_943,2025-04-07,21:07:15,CUST_323,DRV_46,VEH_295,Bangalore,Completed,2.62,89.73,Cash
BOOK_944,2025-06-22,08:41:26,CUST_324,DRV_256,VEH_221,Bangalore,Completed,9.33,133.16,UPI
BOOK_945,2026-03-25,18:36:12,CUST_486,DRV_18,VEH_193,Mumbai,Completed,14.35,305.94,Card
BOOK_946,2026-03-21,16:40:23,CUST_677,DRV_100,VEH_278,Mumbai,Completed,17.05,344.48,Card
BOOK_947,2025-09-05,18:14:29,CUST_65,DRV_29,VEH_117,Mumbai,Completed,3.86,106.1,Cash
BOOK_948,2025-11-27,21:12:55,CUST_470,DRV_159,VEH_207,Hyderabad,Cancelled,16.34,416.25,Wallet
BOOK_949,2025-09-29,20:59:01,CUST_96,DRV_199,VEH_196,Mumbai,Completed,17.27,187.23,UPI
BOOK_950,2025-09-10,14:13:10,CUST_311,DRV_115,VEH_40,Mumbai,Completed,6.28,140.15,UPI
BOOK_951,2025-04-02,18:24:21,CUST_188,DRV_89,VEH_264,Chennai,Completed,9.88,120.01,UPI
BOOK_952,2025-09-05,12:03:17,CUST_252,DRV_260,VEH_197,Hyderabad,Completed,11.19,286.63,Cash
BOOK_953,2025-12-12,22:37:28,CUST_124,DRV_166,VEH_65,Chennai,Cancelled,6.13,104.18,UPI
BOOK_954,2026-03-14,19:26:33,CUST_193,DRV_168,VEH_51,Bangalore,Completed,11.36,149.91,UPI
BOOK_955,2025-08-11,01:26:50,CUST_50,DRV_71,VEH_218,Mumbai,Completed,5.41,136.88,Card
BOOK_956,2025-11-07,10:52:52,CUST_10,DRV_265,VEH_102,Mumbai,Completed,4.15,102.11,Wallet
BOOK_957,2025-04-14,00:56:16,CUST_544,DRV_107,VEH_159,Hyderabad,Completed,19.56,232.95,Card
BOOK_958,2025-04-15,12:19:44,CUST_257,DRV_222,VEH_103,Delhi,Cancelled,3.24,84.2,UPI
BOOK_959,2025-07-20,17:22:47,CUST_40,DRV_11,VEH_150,Bangalore,Completed,8.17,169.09,Card
BOOK_960,2025-06-08,21:12:53,CUST_460,DRV_193,VEH_104,Mumbai,Completed,17.82,291.56,UPI
BOOK_961,2025-08-24,20:00:11,CUST_142,DRV_145,VEH_135,Bangalore,Cancelled,19.28,205.39,Cash
BOOK_962,2025-12-13,06:09:59,CUST_619,DRV_25,VEH_289,Pune,Completed,8.81,173.76,UPI
BOOK_963,2026-01-19,12:35:52,CUST_157,DRV_258,VEH_271,Pune,No Show,13.29,293.43,UPI
BOOK_964,2026-01-18,03:08:20,CUST_61,DRV_46,VEH_253,Bangalore,Completed,14,355.19,UPI
BOOK_965,2025-11-30,18:51:08,CUST_181,DRV_250,VEH_155,Hyderabad,Completed,18.76,218.06,UPI
BOOK_966,2025-10-25,20:10:06,CUST_503,DRV_227,VEH_217,Delhi,Completed,2.94,104.56,Cash
BOOK_967,2025-11-20,17:30:48,CUST_616,DRV_64,VEH_92,Mumbai,Completed,6.56,145.91,UPI
BOOK_968,2025-08-27,11:42:10,CUST_34,DRV_118,VEH_259,Ahmedabad,Completed,7.22,136.73,Card
BOOK_969,2026-01-14,10:03:42,CUST_110,DRV_213,VEH_56,Hyderabad,Completed,3.02,100.79,UPI
BOOK_970,2026-03-10,17:38:15,CUST_229,DRV_272,VEH_66,Mumbai,Completed,7.82,93.6,UPI
BOOK_971,2026-02-05,22:24:24,CUST_72,DRV_59,VEH_184,Delhi,Completed,13.8,230.85,UPI
BOOK_972,2025-10-11,17:14:52,CUST_600,DRV_24,VEH_72,Mumbai,Cancelled,11.82,205.59,UPI
BOOK_973,2025-09-11,22:20:55,CUST_685,DRV_14,VEH_222,Bangalore,No Show,13.24,217.27,UPI
BOOK_974,2025-08-06,22:06:02,CUST_567,DRV_88,VEH_133,Bangalore,Completed,9.05,167.13,Cash
BOOK_975,2026-03-25,19:30:17,CUST_154,DRV_277,VEH_230,Hyderabad,Completed,18.73,370.46,UPI
BOOK_976,2025-11-05,11:24:13,CUST_350,DRV_265,VEH_227,Mumbai,Completed,4.64,84.95,UPI
BOOK_977,2026-03-19,18:19:54,CUST_599,DRV_28,VEH_253,Bangalore,Completed,16.66,411.17,UPI
BOOK_978,2025-04-23,20:00:57,CUST_608,DRV_195,VEH_126,Mumbai,Cancelled,13.73,228.57,UPI
BOOK_979,2025-07-20,17:50:50,CUST_465,DRV_123,VEH_115,Mumbai,Cancelled,3.32,115.36,Cash
BOOK_980,2026-03-23,20:23:27,CUST_175,DRV_56,VEH_120,Hyderabad,Completed,14.79,246.74,UPI
BOOK_981,2026-01-11,17:20:13,CUST_62,DRV_164,VEH_140,Chennai,Completed,3.52,63.01,Cash
BOOK_982,2025-11-20,21:17:21,CUST_506,DRV_172,VEH_29,Bangalore,Completed,7.68,131,Card
BOOK_983,2025-06-17,19:06:45,CUST_540,DRV_241,VEH_92,Hyderabad,Completed,16.81,225.89,Cash
BOOK_984,2026-01-12,18:20:15,CUST_418,DRV_139,VEH_182,Bangalore,Completed,14.96,180.04,UPI
BOOK_985,2025-09-27,17:58:04,CUST_217,DRV_258,VEH_171,Bangalore,Completed,15.51,378.33,Cash
BOOK_986,2025-04-18,19:49:32,CUST_194,DRV_214,VEH_193,Mumbai,Completed,10.27,264.31,Cash
BOOK_987,2026-03-25,19:24:06,CUST_35,DRV_49,VEH_159,Hyderabad,Completed,5.57,163.19,Cash
BOOK_988,2025-06-22,08:45:35,CUST_358,DRV_173,VEH_170,Mumbai,Completed,18.41,368.01,Card
BOOK_989,2026-02-20,15:40:10,CUST_598,DRV_118,VEH_140,Delhi,Completed,18.01,220.12,UPI
BOOK_990,2025-12-08,07:57:22,CUST_226,DRV_62,VEH_235,Hyderabad,Completed,17.61,278.78,UPI
BOOK_991,2025-07-29,17:33:39,CUST_130,DRV_126,VEH_113,Delhi,Completed,2.05,81.7,Card
BOOK_992,2025-07-12,19:13:32,CUST_320,DRV_207,VEH_200,Mumbai,Completed,14.25,345.75,UPI
BOOK_993,2026-01-02,10:49:03,CUST_405,DRV_186,VEH_71,Chennai,Completed,12.4,178.77,UPI
BOOK_994,2025-05-03,09:43:18,CUST_77,DRV_8,VEH_218,Delhi,Completed,3.4,117.23,Wallet
BOOK_995,2025-11-01,05:00:43,CUST_435,DRV_278,VEH_298,Hyderabad,Completed,3.24,65.55,UPI
BOOK_996,2025-12-08,09:18:43,CUST_478,DRV_7,VEH_176,Mumbai,Completed,19.78,481.85,Cash
BOOK_997,2025-08-25,22:52:44,CUST_505,DRV_99,VEH_276,Delhi,Completed,4.12,81.71,Cash
BOOK_998,2025-05-06,07:51:02,CUST_331,DRV_75,VEH_17,Bangalore,Completed,13.24,226.21,UPI
BOOK_999,2025-04-04,10:16:46,CUST_150,DRV_94,VEH_256,Hyderabad,Completed,16.48,415.18,Card
BOOK_1000,2026-02-25,20:29:51,CUST_637,DRV_170,VEH_227,Delhi,Completed,3.29,74.06,Cash
BOOK_1001,2026-03-26,09:02:47,CUST_74,DRV_278,VEH_107,Mumbai,Completed,8.64,192.27,UPI
BOOK_1002,2025-09-30,18:26:06,CUST_574,DRV_123,VEH_45,Bangalore,Completed,17.26,355.82,UPI
BOOK_1003,2025-12-20,22:27:59,CUST_459,DRV_278,VEH_78,Bangalore,Completed,4.07,135.96,Card
BOOK_1004,2026-01-09,22:13:42,CUST_448,DRV_234,VEH_283,Chennai,Completed,18.61,199.2,UPI
BOOK_1005,2026-01-15,22:00:14,CUST_409,DRV_105,VEH_98,Delhi,Completed,5.65,87.56,UPI
BOOK_1006,2026-02-19,22:28:57,CUST_564,DRV_115,VEH_281,Chennai,Completed,12.93,137.64,Wallet
BOOK_1007,2025-12-03,19:03:39,CUST_446,DRV_82,VEH_33,Delhi,Completed,3.82,100.97,UPI
BOOK_1008,2025-09-30,22:07:00,CUST_207,DRV_253,VEH_111,Delhi,Completed,4.06,126.48,UPI
BOOK_1009,2026-02-03,19:41:35,CUST_62,DRV_3,VEH_72,Mumbai,Completed,15.12,365.97,UPI
BOOK_1010,2026-01-01,20:33:01,CUST_153,DRV_255,VEH_95,Delhi,Completed,14.01,232.98,UPI
BOOK_1011,2025-10-28,17:39:01,CUST_99,DRV_273,VEH_38,Delhi,No Show,3.55,102.78,Cash
BOOK_1012,2026-02-13,21:47:15,CUST_125,DRV_241,VEH_218,Mumbai,Completed,10.08,177.51,Card
BOOK_1013,2025-05-18,20:31:42,CUST_547,DRV_96,VEH_101,Delhi,Completed,11.83,174.64,UPI
BOOK_1014,2025-11-16,19:24:05,CUST_213,DRV_41,VEH_273,Hyderabad,Completed,6.72,176.77,Cash
BOOK_1015,2025-04-06,11:49:16,CUST_224,DRV_274,VEH_181,Delhi,No Show,12.63,319.74,UPI
BOOK_1016,2025-12-10,19:11:16,CUST_503,DRV_254,VEH_217,Delhi,Cancelled,18.84,245.61,Card
BOOK_1017,2026-01-21,08:49:51,CUST_473,DRV_84,VEH_66,Delhi,Completed,19.14,222.58,UPI
BOOK_1018,2025-06-24,19:11:19,CUST_647,DRV_233,VEH_39,Bangalore,Cancelled,19.89,409.92,UPI
BOOK_1019,2026-02-14,15:36:57,CUST_191,DRV_64,VEH_194,Delhi,Completed,3.75,126.86,Cash
BOOK_1020,2025-12-07,22:00:40,CUST_188,DRV_44,VEH_169,Mumbai,Completed,15.56,273.85,UPI
BOOK_1021,2025-11-26,13:32:48,CUST_130,DRV_76,VEH_67,Kolkata,Completed,5.75,166.79,UPI
BOOK_1022,2025-10-22,18:16:24,CUST_228,DRV_256,VEH_44,Hyderabad,Completed,2.15,61.27,Card
BOOK_1023,2025-11-14,20:49:08,CUST_380,DRV_106,VEH_160,Hyderabad,Completed,3.65,95.58,Card
BOOK_1024,2025-08-14,18:09:43,CUST_192,DRV_91,VEH_290,Kolkata,Completed,15.96,405.86,UPI
BOOK_1025,2025-08-18,09:18:11,CUST_487,DRV_106,VEH_179,Hyderabad,Completed,5.24,125.22,UPI
BOOK_1026,2025-10-23,19:55:58,CUST_251,DRV_232,VEH_186,Kolkata,Completed,16.56,225.2,UPI
BOOK_1027,2025-05-12,22:10:15,CUST_77,DRV_2,VEH_98,Chennai,No Show,7.56,112,Cash
BOOK_1028,2025-06-18,18:48:46,CUST_656,DRV_265,VEH_202,Delhi,Completed,8.99,179.54,Card
BOOK_1029,2025-12-08,21:40:11,CUST_587,DRV_46,VEH_19,Mumbai,Completed,16.1,319.9,UPI
BOOK_1030,2025-09-18,21:00:27,CUST_540,DRV_136,VEH_61,Bangalore,Completed,11.58,172.28,UPI
BOOK_1031,2025-06-12,06:34:55,CUST_391,DRV_268,VEH_155,Bangalore,Completed,6.84,93.6,Wallet
BOOK_1032,2025-08-26,17:36:15,CUST_183,DRV_6,VEH_176,Hyderabad,No Show,19.17,211.35,UPI
BOOK_1033,2025-12-18,17:36:39,CUST_673,DRV_97,VEH_98,Bangalore,Cancelled,13.43,176.77,UPI
BOOK_1034,2025-08-08,19:19:52,CUST_11,DRV_37,VEH_217,Delhi,Completed,2.07,75.19,UPI
BOOK_1035,2025-11-19,09:52:43,CUST_623,DRV_205,VEH_199,Bangalore,Completed,17.56,293.99,UPI
BOOK_1036,2025-12-06,06:24:41,CUST_275,DRV_121,VEH_205,Delhi,No Show,17.66,191.69,UPI
BOOK_1037,2026-01-21,17:53:19,CUST_428,DRV_62,VEH_282,Mumbai,Completed,16.31,267.78,UPI
BOOK_1038,2025-06-03,19:06:03,CUST_137,DRV_4,VEH_12,Mumbai,Completed,4.75,121.9,Card
BOOK_1039,2025-10-09,21:00:28,CUST_202,DRV_4,VEH_268,Delhi,Completed,2.83,76.09,Cash
BOOK_1040,2025-09-06,13:11:42,CUST_422,DRV_187,VEH_227,Pune,Completed,6.45,98.38,Wallet
BOOK_1041,2025-11-17,18:31:57,CUST_328,DRV_145,VEH_257,Pune,Completed,3.76,69.19,Card
BOOK_1042,2025-06-02,01:06:10,CUST_26,DRV_239,VEH_197,Hyderabad,No Show,10.98,242.08,Cash
BOOK_1043,2025-08-13,01:35:20,CUST_162,DRV_100,VEH_101,Pune,Completed,17.16,288.59,UPI
BOOK_1044,2025-08-11,18:18:47,CUST_270,DRV_202,VEH_66,Pune,No Show,10.38,196.31,UPI
BOOK_1045,2026-01-28,22:52:46,CUST_486,DRV_155,VEH_263,Mumbai,Completed,2.97,96.53,Card
BOOK_1046,2025-08-05,11:26:51,CUST_428,DRV_82,VEH_175,Mumbai,Completed,17.97,202.72,Card
BOOK_1047,2025-05-10,09:08:51,CUST_143,DRV_151,VEH_133,Hyderabad,Completed,12.14,174.93,UPI
BOOK_1048,2025-07-24,17:34:00,CUST_686,DRV_119,VEH_292,Delhi,Completed,9.96,268.71,Cash
BOOK_1049,2026-01-14,07:34:50,CUST_240,DRV_48,VEH_30,Bangalore,Cancelled,6.44,179.46,UPI
BOOK_1050,2025-08-15,19:19:37,CUST_191,DRV_38,VEH_147,Bangalore,Completed,14.95,178.27,UPI
BOOK_1051,2026-02-17,22:46:09,CUST_402,DRV_241,VEH_90,Hyderabad,Completed,6.63,196.98,UPI
BOOK_1052,2025-07-17,22:37:41,CUST_143,DRV_239,VEH_294,Mumbai,Completed,15.31,367.78,UPI
BOOK_1053,2025-04-11,11:35:53,CUST_441,DRV_82,VEH_56,Delhi,Completed,9.21,107.14,UPI
BOOK_1054,2025-04-25,02:40:52,CUST_360,DRV_248,VEH_158,Bangalore,Completed,10.83,130.65,Card
BOOK_1055,2025-12-01,18:33:47,CUST_93,DRV_15,VEH_90,Delhi,Completed,10.9,294.59,Card
BOOK_1056,2025-11-04,19:29:19,CUST_239,DRV_167,VEH_252,Mumbai,Completed,5.78,175.38,Card
BOOK_1057,2025-12-31,21:52:31,CUST_469,DRV_210,VEH_177,Mumbai,Completed,6.87,175.77,UPI
BOOK_1058,2025-11-25,05:25:08,CUST_553,DRV_198,VEH_273,Bangalore,Completed,18.62,366.52,UPI
BOOK_1059,2026-03-16,17:00:44,CUST_695,DRV_75,VEH_26,Ahmedabad,Completed,6.09,155.98,Card
BOOK_1060,2025-08-09,11:46:25,CUST_8,DRV_168,VEH_153,Delhi,Completed,16.39,416.78,Card
BOOK_1061,2025-12-11,21:09:21,CUST_470,DRV_181,VEH_246,Delhi,Completed,17.11,280.46,UPI
BOOK_1062,2026-01-28,02:22:44,CUST_531,DRV_75,VEH_184,Kolkata,Completed,17.01,434.2,UPI
BOOK_1063,2026-03-02,01:54:48,CUST_533,DRV_205,VEH_240,Chennai,Completed,7.3,154.12,Card
BOOK_1064,2025-04-04,19:14:43,CUST_170,DRV_259,VEH_94,Delhi,No Show,15.33,377.75,UPI
BOOK_1065,2026-01-18,21:18:13,CUST_514,DRV_262,VEH_41,Pune,Completed,9.17,104.03,Cash
BOOK_1066,2026-03-09,05:34:57,CUST_243,DRV_12,VEH_272,Bangalore,Completed,15.65,313.61,UPI
BOOK_1067,2025-04-08,11:33:16,CUST_305,DRV_186,VEH_55,Mumbai,Completed,3.81,119.31,UPI
BOOK_1068,2025-10-19,19:57:18,CUST_38,DRV_68,VEH_161,Hyderabad,No Show,4.25,104.96,UPI
BOOK_1069,2025-07-21,18:09:30,CUST_210,DRV_25,VEH_258,Mumbai,Completed,11.94,305.43,UPI
BOOK_1070,2026-01-05,21:39:42,CUST_500,DRV_79,VEH_8,Mumbai,Completed,19.5,236.34,Card
BOOK_1071,2025-05-03,22:53:30,CUST_195,DRV_50,VEH_179,Mumbai,Cancelled,13.44,243.22,UPI
BOOK_1072,2025-05-03,17:38:02,CUST_218,DRV_218,VEH_106,Ahmedabad,Completed,7.45,135.57,UPI
BOOK_1073,2025-07-15,08:19:59,CUST_671,DRV_126,VEH_182,Delhi,Completed,16.74,409.46,Card
BOOK_1074,2025-07-16,17:34:10,CUST_605,DRV_85,VEH_289,Mumbai,Cancelled,5.41,114.84,UPI
BOOK_1075,2025-12-20,17:08:13,CUST_550,DRV_4,VEH_210,Mumbai,Completed,3.03,80.53,UPI
BOOK_1076,2026-01-05,20:34:28,CUST_614,DRV_103,VEH_75,Delhi,Completed,5.4,96.79,UPI
BOOK_1077,2025-09-09,05:09:55,CUST_298,DRV_131,VEH_103,Delhi,Completed,17.01,230.03,UPI
BOOK_1078,2025-08-02,20:19:34,CUST_497,DRV_247,VEH_187,Bangalore,Completed,15.65,386.41,Cash
BOOK_1079,2025-07-22,19:55:14,CUST_378,DRV_155,VEH_4,Mumbai,Completed,7.98,125.62,Cash
BOOK_1080,2025-05-15,17:51:58,CUST_339,DRV_270,VEH_283,Delhi,Completed,13.44,288.91,UPI
BOOK_1081,2026-02-21,22:34:08,CUST_56,DRV_176,VEH_29,Delhi,Cancelled,3.94,105.91,Cash
BOOK_1082,2026-02-14,21:55:03,CUST_256,DRV_182,VEH_199,Bangalore,Completed,15.9,384.98,UPI
BOOK_1083,2026-02-17,08:03:23,CUST_315,DRV_118,VEH_139,Chennai,Completed,18.74,307.44,UPI
BOOK_1084,2025-10-29,08:30:03,CUST_506,DRV_118,VEH_170,Pune,Completed,16.14,200.85,UPI
BOOK_1085,2025-04-19,20:38:28,CUST_697,DRV_191,VEH_204,Bangalore,Completed,14.75,260.37,Card
BOOK_1086,2025-05-15,09:44:08,CUST_550,DRV_267,VEH_213,Delhi,Completed,5.19,144.54,Card
BOOK_1087,2026-02-21,23:16:11,CUST_172,DRV_75,VEH_111,Mumbai,Completed,8.75,213.25,UPI
BOOK_1088,2025-11-28,18:42:45,CUST_395,DRV_226,VEH_271,Delhi,Cancelled,7.94,126.92,UPI
BOOK_1089,2025-05-03,23:22:15,CUST_149,DRV_137,VEH_146,Pune,Completed,5.67,102.79,UPI
BOOK_1090,2026-01-27,06:57:29,CUST_91,DRV_99,VEH_248,Mumbai,Completed,19.35,250.09,Wallet
BOOK_1091,2025-10-22,22:35:22,CUST_441,DRV_114,VEH_72,Chennai,Completed,12.59,147.35,Card
BOOK_1092,2026-02-17,17:30:56,CUST_586,DRV_118,VEH_94,Delhi,Completed,15.03,208.47,Card
BOOK_1093,2025-07-25,19:25:02,CUST_387,DRV_71,VEH_92,Bangalore,Completed,9.85,131.02,Wallet
BOOK_1094,2025-05-09,09:11:41,CUST_480,DRV_196,VEH_77,Delhi,Completed,12.52,260.77,UPI
BOOK_1095,2026-03-27,21:48:49,CUST_603,DRV_155,VEH_13,Chennai,Cancelled,8.68,176.33,Wallet
BOOK_1096,2025-05-14,19:24:05,CUST_391,DRV_221,VEH_162,Hyderabad,Completed,10.42,226.8,UPI
BOOK_1097,2025-08-23,08:05:45,CUST_502,DRV_106,VEH_27,Bangalore,Cancelled,8.44,121.97,UPI
BOOK_1098,2025-11-09,17:32:59,CUST_193,DRV_276,VEH_174,Chennai,Completed,18.5,391.73,UPI
